generation,best_fitness,mean_fitness,std_fitness
156.0,177463636.0,178018484.32,246416.87260497725
157.0,177463636.0,177959942.96,214907.86670338153
158.0,177463636.0,177941193.58,212436.8289066743
159.0,177463636.0,177906750.98,209504.41254040354
160.0,177463636.0,177866345.4,205346.09348064061
161.0,177463636.0,177851534.94,194440.9016586181
162.0,177463636.0,177841353.04,182729.58420638516
163.0,177463636.0,177819759.3,179260.52037191569
164.0,177463636.0,177804760.3,161294.26713993898
165.0,177463636.0,177784370.38,163259.39862095413
166.0,177316878.0,177764945.6,176884.3710160963
167.0,177316878.0,177742372.3,175514.59733723005
168.0,177316878.0,177726164.2,173982.97851744003
169.0,177316878.0,177725564.66,173808.0039031126
170.0,177316878.0,177703717.46,170376.91166061323
171.0,177316878.0,177694436.76,171185.3069034326
172.0,177316573.0,177683828.54,178022.98983571868
173.0,177316573.0,177650951.8,178502.01580385581
174.0,177316573.0,177640452.62,166641.85934199006
175.0,177316573.0,177634162.4,159027.13641099117
176.0,177316573.0,177632773.4,157484.9700488272
177.0,177316573.0,177616872.64,149675.23382707775
178.0,177316573.0,177616872.64,149675.23382707775
179.0,177316573.0,177604592.24,137883.92469879292
180.0,177316573.0,177597508.0,134279.9555527183
181.0,177262949.0,177582071.76,133089.55719808524
182.0,177262949.0,177577760.04,133361.9454285157
183.0,177262949.0,177563295.52,138594.6972242791
184.0,177262949.0,177561413.9,138725.69136497393
185.0,177262949.0,177550797.24,139322.64772527976
186.0,177262949.0,177548295.78,138924.37513874806
187.0,177262949.0,177534547.24,128108.19598566831
188.0,177262337.0,177529985.9,133659.61083487413
189.0,177259820.0,177520137.46,135384.5058059762
190.0,177259820.0,177512297.52,132506.02611703967
191.0,177259820.0,177506607.54,132809.10837095624
192.0,177259820.0,177501580.9,130466.12690200472
193.0,177259820.0,177490712.38,132130.83118180858
194.0,177259820.0,177483061.72,123568.64279485148
195.0,177259820.0,177476984.82,119937.4597429327
196.0,177259820.0,177475622.78,121137.15069445706
197.0,177259820.0,177471969.02,118829.67559115693
198.0,177259820.0,177469173.78,117411.19118862391
199.0,177259820.0,177463047.64,118695.64872441786
200.0,177259820.0,177456169.08,111102.27117621673
201.0,177259820.0,177452068.58,111688.44659374398
202.0,177259820.0,177452068.58,111688.44659374398
203.0,177169510.0,177446505.1,119517.7326902163
204.0,177169510.0,177440481.24,119460.16095863255
205.0,177169510.0,177432757.82,117038.87687152335
206.0,177169510.0,177428579.68,118600.98117780309
207.0,177169510.0,177425730.48,118930.27825583189
208.0,177169510.0,177415565.6,117215.43592837933
209.0,177169510.0,177412836.62,118899.43051989611
210.0,177162209.0,177398380.42,120422.48040977897
211.0,177162209.0,177389283.58,121016.99730188152
212.0,177162209.0,177382187.54,118810.65739978213
213.0,177162209.0,177375402.56,111199.51278834994
214.0,177162209.0,177367609.54,112579.5477990936
215.0,177162209.0,177365624.64,112457.41922341275
216.0,177162209.0,177360174.58,105920.23062589885
217.0,177162209.0,177345693.56,102360.5483018062
218.0,177143004.0,177336862.9,98146.59023262092
219.0,177143004.0,177336689.88,98189.82203561426
220.0,177143004.0,177333713.0,94081.15138666194
221.0,177143004.0,177326862.3,93546.53082380981
222.0,177143004.0,177326862.3,93546.53082380981
223.0,177143004.0,177324943.18,91145.7482919944
224.0,177143004.0,177317915.28,88207.3423476844
225.0,177143004.0,177317245.28,87757.15070147617
226.0,177143004.0,177306431.26,92142.64722869861
227.0,177143004.0,177305420.42,91157.16538332902
228.0,177143004.0,177304266.98,89363.16049122032
229.0,177143004.0,177299099.84,89027.19393204752
230.0,177143004.0,177292171.84,91359.83243228066
231.0,177143004.0,177289337.3,92495.80959702986
232.0,177143004.0,177286416.9,90716.46469020935
233.0,177143004.0,177285451.2,90502.71747168699
234.0,177085639.0,177279126.4,91261.89979898512
235.0,177085639.0,177279126.4,91261.89979898512
236.0,177085639.0,177267814.62,91536.58112096824
