generation,best_fitness,mean_fitness,std_fitness
362.0,5423040.182,5625820.2933600005,89388.55379112558
363.0,5423040.182,5619829.803560001,90436.60804455647
364.0,5423040.182,5614014.387600001,87909.78642412148
365.0,5423040.182,5609689.910360001,84851.63633876154
366.0,5423040.182,5601644.178200001,79828.68681228303
367.0,5423040.182,5591857.474760001,72777.56851205284
368.0,5423040.182,5587564.22992,73105.97998520597
369.0,5423040.182,5584313.02704,70816.41709758276
370.0,5423040.182,5572702.466240001,71263.14032489131
371.0,5423040.182,5570983.41528,71382.41653499461
372.0,5423040.182,5560924.76964,69739.98378750507
373.0,5385286.352,5555347.60592,71324.67459481258
374.0,5385286.352,5545123.90156,64807.136952880894
375.0,5385286.352,5540546.26344,66629.06543472508
376.0,5369955.859999999,5537079.65816,71019.03294843515
