generation,best_fitness,mean_fitness,std_fitness
142.0,442000.0,471025.0,14622.734867322186
143.0,442000.0,470475.0,13983.896989037068
144.0,442000.0,469875.0,13388.777950208898
145.0,442000.0,469875.0,13388.777950208898
146.0,442000.0,469375.0,13436.308086673214
147.0,442000.0,468700.0,13261.221663180206
148.0,442000.0,467800.0,12865.06898543494
149.0,442000.0,467650.0,12614.57490365807
150.0,442000.0,467650.0,12614.57490365807
151.0,442000.0,467525.0,12605.529540642076
152.0,423000.0,465050.0,14434.247469127027
153.0,420000.0,463150.0,15325.713686481293
154.0,420000.0,463150.0,15325.713686481293
155.0,420000.0,462950.0,15274.079350324195
156.0,420000.0,462650.0,14730.15614309638
157.0,420000.0,462650.0,14730.15614309638
158.0,420000.0,462500.0,14520.67491544384
159.0,420000.0,462450.0,14549.828177679625
