generation,best_fitness,mean_fitness,std_fitness
170.0,181769001.0,182875585.42,597864.5221336717
171.0,181769001.0,182865925.22,596709.256536759
172.0,181604529.0,182840260.3,622266.9113306042
173.0,181604529.0,182825737.62,615606.4194475848
174.0,181604529.0,182810655.58,614490.7762507454
175.0,181604529.0,182778492.72,587304.6416275642
176.0,181604529.0,182720643.42,574084.9518940238
177.0,181604529.0,182720643.42,574084.9518940238
178.0,181371109.0,182644752.88,561291.2472801135
179.0,181371109.0,182581219.26,545124.6029034393
180.0,181347713.0,182535989.06,559298.5588573391
181.0,181347713.0,182522151.4,555332.8532663272
182.0,181347713.0,182489797.48,553324.385223035
183.0,181347713.0,182467283.38,547309.2141417643
184.0,181347713.0,182420002.36,530708.6817102112
185.0,181347713.0,182398086.8,497043.7126173109
186.0,181347713.0,182394758.82,495123.055063918
187.0,181347713.0,182394758.82,495123.055063918
188.0,181347713.0,182350043.18,488234.3952382171
189.0,181347713.0,182329279.68,496766.4016193704
190.0,181347713.0,182288328.02,502540.0954894043
191.0,181347713.0,182275927.42,495202.73344900226
192.0,181347713.0,182244226.12,501899.9067282894
193.0,181347713.0,182194879.48,487016.4904006943
194.0,181347713.0,182192682.08,483510.6419442633
195.0,181347713.0,182191079.04,483543.4984792562
196.0,181347713.0,182183766.0,479270.02574723994
197.0,181347713.0,182166420.56,476829.8049777577
198.0,181347713.0,182159797.44,473200.7407803229
199.0,181033731.0,182092477.76,489632.5631615021
200.0,181033731.0,182086107.26,491433.2302555378
201.0,181033731.0,182058643.84,509059.9076303833
202.0,181033731.0,182040896.84,512749.86575590086
203.0,181033731.0,182039555.8,510370.8460931521
204.0,181033731.0,182020597.66,506744.60748841165
205.0,181033731.0,182000218.82,506811.1907273433
206.0,181033731.0,181996671.22,507585.1048716575
207.0,181033731.0,181977416.14,483887.8638702984
208.0,181033731.0,181970020.94,474603.75232483825
209.0,181033731.0,181959109.58,474916.02698936535
210.0,181033731.0,181934485.82,458684.0574625497
211.0,181033731.0,181934485.82,458684.0574625497
212.0,181033731.0,181916443.72,451593.72825432546
213.0,181033731.0,181880502.7,444565.1586951568
214.0,181033731.0,181880502.7,444565.1586951568
215.0,181033731.0,181878961.22,446027.433947388
216.0,181033731.0,181872982.22,450205.1861245621
217.0,180872475.0,181821054.98,459889.42825490085
218.0,180872475.0,181816149.54,463912.435944811
219.0,180872475.0,181804799.26,450422.68292925967
220.0,180872475.0,181804799.26,450422.68292925967
221.0,180872475.0,181801434.08,445769.0048902835
222.0,180872475.0,181787580.06,443482.03003118
223.0,180872475.0,181780865.66,447100.4565156967
224.0,180872475.0,181774423.16,451335.3838409907
225.0,180872475.0,181774423.16,451335.3838409907
226.0,180872475.0,181744247.04,429475.49761759216
227.0,180731213.0,181715322.84,454277.4178695375
228.0,180731213.0,181689193.66,443504.9826330978
229.0,180731213.0,181674855.48,435481.52229550405
230.0,180731213.0,181611976.84,431720.96383795684
231.0,180235691.0,181587113.52,472539.56698609865
232.0,180235691.0,181583466.32,470493.006432888
233.0,180235691.0,181559030.66,493967.5030398097
234.0,180235691.0,181559026.3,493966.7453332967
235.0,180235691.0,181484905.12,488465.9012575449
236.0,180235691.0,181434518.5,473824.137006432
237.0,180235691.0,181401253.7,452672.22327261255
238.0,180235691.0,181379527.8,460220.0813147119
239.0,180235691.0,181358475.48,466281.0469183254
240.0,180235691.0,181346551.26,459174.742840928
241.0,179588460.0,181259587.76,497306.2788484199
242.0,179588460.0,181204004.86,523428.92920105247
243.0,179588460.0,181174371.42,518906.2058486906
244.0,179588460.0,181172069.02,517439.6453583158
245.0,179588460.0,181117523.42,501781.900025144
246.0,179588460.0,181067506.28,511559.6583032732
247.0,179588460.0,181049379.62,499598.92808843736
248.0,179588460.0,181027842.42,517525.1436862596
